ISIN,CH0011105639,CH0022635152,CH0022635194,CH0022635210,CH0022635301,CH0022647017,CH0022647256,CH0022647405,CH0022647835,CH0022647934,CH0022652785
SYMBOL,SNSPI,C0001T,C1000T,C2000T,C3000T,C4000T,C5000T,C6000T,C7000T,C8000T,C9000T
NAME,SWX New SPI Index TR,SPI ICB Industry 0001 Oil & Gas Total Return,SPI ICB Industry 1000 Basic Materials Total Return,SPI ICB Industry 2000 Industrials Total Return,SPI ICB Industry 3000 Consumer Goods Total Return,SPI ICB Industry 4000 Health Care Total Return,SPI ICB Industry 5000 Consumer Services Total Return,SPI ICB Industry 6000 Telecommunications Total Return,SPI ICB Industry 7000 Utilities Total Return,SPI ICB Industry 8000 Financials Total Return,SPI ICB Industry 9000 Technology Total Return
INDEX TYPE,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return
DATE,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
16.04.2019,2289.3,0,4294.71,2179.01,5013.94,2777.77,1890.06,1864,3016.36,1075.73,1296.02
15.04.2019,2275.14,0,4262.85,2155.77,4978.88,2775.02,1878.2,1860.7,3023.14,1063.37,1286.81
12.04.2019,2258.52,0,4244.94,2147.63,4924.49,2760.64,1884.42,1841.22,2973.32,1053.48,1277.6
11.04.2019,2269.73,0,4218.04,2131.86,4951.1,2810.01,1878.16,1852.76,3022.57,1045.1,1262.03
10.04.2019,2271.37,0,4221.84,2118.29,4967.64,2831.86,1867.16,1850.9,3039,1033.62,1259.7
09.04.2019,2275.49,0,4198.85,2107.13,4941.43,2863.92,1861.34,1821.45,3032.06,1035.5,1249.9
08.04.2019,2268.49,0,4190.49,2116.55,4925.25,2837.69,1877.49,1817.55,3083.35,1037.73,1257.88
05.04.2019,2266.77,0,4165.72,2119.88,4925.16,2828.56,1869.15,1821.25,3053.46,1040.21,1251.06
04.04.2019,2260.93,0,4099.57,2108.14,4915.74,2823.54,1874.46,1835.3,3007.91,1039.16,1231.88
03.04.2019,2263.26,0,4111.83,2108.8,4917.27,2832.43,1885.57,1850.24,3004.31,1036.6,1235.22
02.04.2019,2253.48,0,4095.88,2076.21,4892.95,2842.78,1877.35,1861.04,3035.14,1025.86,1211.21
01.04.2019,2253.55,0,4101.08,2066.63,4885.45,2856.93,1888.01,1847.09,3072.61,1022.11,1204.2
29.03.2019,2238,0,4068.6,2028.13,4883.4,2847.2,1876.95,1840.91,3036.79,1007.76,1181.88
28.03.2019,2222.16,0,4066.4,2002.77,4881.87,2824.52,1862.63,1830.93,3010.91,996.73,1154.42
27.03.2019,2218,0,4053.49,1999.47,4887.6,2807.48,1865.33,1828.95,3003.39,999.61,1136.01
26.03.2019,2219.04,0,4110.83,2002.92,4881.53,2814.2,1861.42,1832.62,3028.54,995.25,1150.7
25.03.2019,2197.56,0,4080.74,1999,4835.11,2763.75,1861.16,1820.14,3051.14,994.78,1146.88
22.03.2019,2202.31,0,4078.23,2008.16,4823.61,2775.28,1866.68,1827.27,3058.02,997.2,1162.62
21.03.2019,2231.82,0,4160.52,2054.66,4905.68,2788.72,1900.2,1833.05,3043.67,1014.84,1178.88
20.03.2019,2231.85,0,4158.03,2065.33,4876.17,2787.13,1901.2,1824.88,3047.87,1022.27,1169.1
19.03.2019,2244.36,0,4183.09,2082.19,4885.51,2788.88,1923.59,1840.5,3075.61,1040.31,1182.94
18.03.2019,2237.48,0,4176.12,2062.69,4854.6,2794.08,1905.83,1835.47,2988.78,1037.56,1173.37
15.03.2019,2236.2,0,4181.55,2059.62,4839.47,2806.85,1880.2,1833.49,2964.76,1029.15,1208.49
14.03.2019,2234.51,0,4168.37,2046.94,4871.64,2801.79,1864.99,1832.96,2992.31,1025.27,1188.51
13.03.2019,2213.04,0,4144.16,2036.33,4822.13,2766.56,1838.27,1825.1,2985.01,1017.56,1185.68
12.03.2019,2200.77,0,4115.99,2029.43,4786.97,2752.47,1840.47,1820.29,2991.75,1011.68,1179.63
11.03.2019,2201.76,0,4105.64,2032.6,4792.73,2752.55,1811.64,1810.76,2990.16,1012.14,1184.99
08.03.2019,2184.76,0,4088.12,2005.83,4782.87,2726.46,1801.37,1806.67,3025.06,1003.28,1162.4
07.03.2019,2198.44,0,4090.46,2028.06,4793.79,2743.92,1823.92,1791.55,3011.98,1011.3,1193.5
06.03.2019,2203.4,0,4114.68,2058.72,4751.74,2742.32,1850.86,1773.93,2988.47,1025.28,1201.17
05.03.2019,2202.25,0,4102.01,2060.34,4755.85,2738.78,1850.58,1772.88,3012.43,1023.62,1198.48
04.03.2019,2199.2,0,4095.72,2061.47,4760.52,2718.24,1856.47,1767.42,3038.13,1028.92,1195.8
01.03.2019,2190.62,0,4089.32,2050.01,4752.72,2699.51,1851.94,1762.49,3048.98,1027.44,1199.14
28.02.2019,2182.91,0,4083.57,2042.19,4718.08,2693.68,1833.89,1765.73,3031.4,1027.29,1185.86
27.02.2019,2186.55,0,4081.58,2060.05,4706.97,2706.06,1851.31,1798.99,3053.24,1023.14,1186.46
26.02.2019,2199.5,0,4100.28,2084,4760.15,2715.92,1862,1799.21,3077.85,1021.67,1201.6
25.02.2019,2187.34,0,4064.58,2072.54,4740.34,2699.42,1837.42,1781.17,3044.29,1016.27,1192.87
22.02.2019,2177.37,0,4037.3,2065.82,4720.63,2691.51,1833.16,1788.3,3090.93,1007.37,1175.22
21.02.2019,2175.14,0,4018.91,2049.4,4748.23,2687.67,1827.11,1781.16,3069.42,1003.85,1161.84
20.02.2019,2170.07,0,4009.58,2050.58,4694.59,2689.91,1827.12,1770.15,3055.57,1006.52,1159.03
19.02.2019,2155.4,0,3983.62,2027.84,4647.41,2671.06,1829.67,1761.12,3043.15,1007.21,1154.1
18.02.2019,2159.59,0,3993.28,2033.59,4670.63,2666.99,1848.52,1757.24,3066.25,1009.51,1170.43
15.02.2019,2151.23,0,3986.18,2028.03,4623.86,2665.17,1840.3,1735.38,3066.69,1008.27,1158.75
14.02.2019,2131.29,0,3979.35,2011.04,4578.15,2641.48,1834.01,1734.86,3098.15,995.42,1165.41
13.02.2019,2129.52,0,3958.69,2001.49,4532.8,2642.49,1835.73,1744.51,3062.1,1008.83,1150.52
12.02.2019,2122.52,0,3932.85,1993.81,4495.74,2645.16,1846.62,1728.76,3127.6,1004.82,1144.89
11.02.2019,2110.37,0,3916.81,1975.45,4484.57,2626.48,1832.44,1734.33,3135.09,999.91,1124.48
08.02.2019,2095.82,0,3872.98,1954.59,4460.36,2612.43,1826.82,1722.05,3105.13,990.99,1116.68
07.02.2019,2104.73,0,3858.91,1987.5,4478.4,2606.01,1866.68,1726.78,3127.23,998.92,1127.34
06.02.2019,2129.27,0,3929.45,2024.67,4525.23,2630.91,1930,1793.72,3076.06,1007.71,1145.69
05.02.2019,2129.97,0,3936.05,2019.1,4548.32,2629.54,1919.04,1793.08,3139.67,1006.61,1127.39
04.02.2019,2098.79,0,3862.24,1982.56,4466.89,2597.62,1894.43,1782.63,3101.4,993.33,1120.56
01.02.2019,2096.48,0,3840.38,1985.82,4488.04,2571.59,1913.73,1822.39,3126.76,998.2,1106.29
31.01.2019,2093.3,0,3850.1,1975.31,4493.63,2564.53,1904.14,1850.32,3115.8,995.6,1117.42
30.01.2019,2092.27,0,3900.8,1979.33,4526.86,2524.29,1892.97,1889.77,3101.96,1007.98,1110.92
29.01.2019,2083.52,0,3855.63,1972.25,4470.49,2529.26,1886.2,1893.12,3094.85,1003.78,1111.87
28.01.2019,2064.11,0,3796.43,1966.51,4423.87,2497.03,1876.58,1878.32,3057.16,997.42,1109.78
25.01.2019,2077.4,0,3803.07,1978.64,4422.34,2525.29,1913.47,1870.56,3101.26,1004.18,1128.74
24.01.2019,2080.77,0,3900.08,1955.89,4439.04,2536.24,1904.37,1885.26,3170.21,1005.6,1112.79
23.01.2019,2084.14,0,3904.32,1951.14,4415.67,2569.06,1887.96,1886.32,3109.74,1000.95,1098.72
22.01.2019,2083.6,0,3920.01,1967.77,4414.17,2561.54,1900.96,1880.64,3084.17,1000.26,1081.18
21.01.2019,2092.89,0,3915.89,1980.44,4419,2570.66,1893.96,1891.36,3118.44,1010.34,1087.05
18.01.2019,2095.45,0,3908.98,1978.5,4419.55,2578.59,1895.39,1894.49,3166.52,1012.18,1077.64
17.01.2019,2072.31,0,3827.4,1939.38,4379.68,2562.7,1912.47,1892.18,3171.09,996.64,1041.34
16.01.2019,2062.31,0,3803.51,1931.17,4342.17,2549.78,1899.68,1873.71,3101.68,997.26,1039.37
15.01.2019,2049.19,0,3763.16,1907.45,4355.85,2541.79,1879.51,1861.97,3093.31,978.81,1010.05
14.01.2019,2034.47,0,3715.21,1901.46,4340.85,2502.63,1879.62,1872.36,3121.47,978.09,1004.71
11.01.2019,2049.3,0,3748.04,1918.07,4359.1,2534.21,1907.28,1872.67,3136.96,978.34,1019.45
10.01.2019,2043.97,0,3762.5,1926.24,4335.4,2528,1901.63,1869.42,3139.14,974.16,1013.63
09.01.2019,2020.38,0,3741.67,1910.18,4277.93,2496.67,1909.09,1861.36,3120.84,961.69,1015.19
08.01.2019,2006.41,0,3708.39,1874.84,4264.46,2481.21,1889.83,1868.85,3185.68,957.32,991.23
07.01.2019,1985.08,0,3694.05,1868.85,4239.86,2436.43,1850.3,1887.96,3110.05,948.92,961.11
04.01.2019,1997.53,0,3703.92,1864.01,4281.62,2467.65,1829.34,1887.02,3130.62,948.36,940.31
03.01.2019,1962.74,0,3618.13,1803.7,4213.4,2440.95,1781.28,1887.97,3189.79,929.2,904.32
28.12.2018,1957.06,0,3624.03,1834.21,4172.91,2420.91,1783.95,1841.87,3095.23,927.15,978.76
27.12.2018,1906.62,0,3559.9,1786.95,4090.45,2351.36,1747.9,1795.07,3044.21,900.1,945
21.12.2018,1953.59,0,3622.61,1818.17,4228.11,2410.65,1771,1849.73,3053.2,916.97,948.92
20.12.2018,1950.8,0,3658.36,1807.79,4201.87,2422.74,1761.04,1856.22,3076.3,912.77,939.77
19.12.2018,1981.72,0,3705.06,1854.43,4262.27,2445.49,1795.89,1875.24,3091.64,932.74,978.85
18.12.2018,1979.09,0,3649.07,1846.66,4254.76,2456.13,1790.67,1848.26,3094.55,926.56,976.2
17.12.2018,1998.56,0,3679.05,1851.68,4306.28,2485.1,1797.01,1867.67,3117.17,933.85,992.8
14.12.2018,2025.93,0,3770.46,1882.32,4358.99,2516.81,1829.72,1873.04,3112.85,946.43,1024.67
13.12.2018,2049.7,0,3794.41,1912.65,4413.38,2546.74,1846.39,1864.54,3126.99,954.54,1045.04
12.12.2018,2059.9,0,3811.37,1915.68,4440.12,2564.74,1848.77,1884.79,3142.55,955.92,1054.49
11.12.2018,2027.31,0,3788.69,1870.67,4398.39,2519.67,1815.85,1864.75,3135.99,940.04,1023.06
10.12.2018,1991.3,0,3760.76,1833.6,4317.57,2473.54,1793.98,1828.65,3136.06,927.05,976.43
07.12.2018,2034.86,0,3870.33,1876.71,4412.2,2523.31,1837.96,1864.85,3197.75,948.15,1003.26
06.12.2018,2016.55,0,3810.63,1866.29,4336.44,2511.81,1825.11,1840.71,3117.41,940.39,1008.38
05.12.2018,2079.07,0,3935.95,1926.67,4438.45,2592.22,1887.18,1867.89,3145.27,977,1047.45
04.12.2018,2110.82,0,3967.64,1964.56,4494.86,2635.05,1900.65,1881.74,3118.31,991.07,1076.65
03.12.2018,2116.72,0,3956.72,1994.09,4468.15,2632.27,1924.66,1865.28,3117.86,1003.19,1111.36
30.11.2018,2098.6,0,3956.51,1955.81,4446.44,2618.56,1908.43,1876.29,3066.03,992.16,1056.52
29.11.2018,2098.82,0,3999.88,1975.66,4458.65,2590.13,1933.64,1864.12,3057.33,999.07,1079.08
28.11.2018,2073.3,0,3941.45,1951.48,4416.8,2545.57,1949.72,1864.12,3058.15,991.81,1052.96
27.11.2018,2073.74,0,3941.41,1953.02,4435.98,2532.28,1944.12,1861.38,3038.17,996.51,1048.22
26.11.2018,2080.58,0,3970.19,1968.57,4437.85,2542.46,1939.24,1854.56,2985.16,998.98,1060.73
23.11.2018,2062.22,0,3931.01,1937.38,4424.18,2527.66,1912.97,1811.32,2978.15,984.36,1032.4
22.11.2018,2048.01,0,3911.69,1924.95,4402,2501.71,1921.22,1804.62,2966.1,979.77,1025.32
21.11.2018,2059.27,0,3941.03,1935.19,4408.32,2519.28,1918.09,1820.37,2956.26,988.31,1026.87
20.11.2018,2042.97,0,3918.33,1907.87,4377.32,2516.02,1907.65,1802.22,2959.43,971.88,1012.06
19.11.2018,2053.11,0,3946.11,1927.12,4382.84,2506.67,1926.59,1817.44,2964.96,991.64,1036.01
16.11.2018,2076.96,0,4003.36,1949.37,4447.21,2533.56,1941.5,1819.13,2974.34,999.31,1075.05
15.11.2018,2070.54,0,3983.09,1952.2,4431.71,2517.76,1942.47,1807.17,2931.38,998.71,1084.22
14.11.2018,2087.22,0,3956.88,1969.5,4460.86,2534.57,1972.22,1823.22,2949.91,1011.81,1094.78
13.11.2018,2107.11,0,3968.58,1985.27,4490.58,2572.26,1985.59,1821.74,2946.23,1017.57,1117.13
12.11.2018,2101.39,0,3971.59,1975.21,4498.19,2561.5,1980.22,1812.92,2923.99,1012.89,1113.43
09.11.2018,2125.7,0,3986.52,2015.1,4514.57,2587.69,2003.46,1828.38,2970.21,1028.88,1183.59
08.11.2018,2129.41,0,3991.04,2026.33,4534.43,2575.04,2026.41,1834.16,2960.47,1035.07,1198.7
07.11.2018,2122.34,0,4013.64,2035.54,4526.02,2557.36,2039.43,1831.79,2963.27,1027.9,1207.88
06.11.2018,2109.75,0,4006.15,2019.77,4520.48,2538.19,2041.94,1811.52,2928.16,1019.29,1195.39
05.11.2018,2113.3,0,3995.01,2015.87,4529.78,2546.33,2017.78,1822.85,2908.44,1021.74,1191.18
02.11.2018,2113.54,0,4031.92,2044.76,4519.47,2524.63,2051.6,1815.81,2907.35,1026.41,1227.96
01.11.2018,2118.29,0,4025.13,2024.23,4546.61,2543.71,2053.49,1811.61,2910.33,1023.83,1228.22
31.10.2018,2117.42,0,4020.95,2024.5,4547.32,2538.47,2056.79,1825.24,2939.12,1026.34,1203.99
30.10.2018,2078.74,0,3919.28,1973.78,4491.33,2493.48,2025.67,1819.9,2876.42,1004.76,1156.3
29.10.2018,2057.15,0,3896.28,1970.79,4446.85,2457.53,2016.66,1805,2848.29,994.12,1138.37
26.10.2018,2035.25,0,3853.17,1939.07,4450.99,2428.94,1981.81,1757.16,2834.17,975.3,1117.07
25.10.2018,2042.77,0,3855.87,1950.29,4456.36,2435.71,1963.95,1775.01,2830.02,982.78,1124.75
24.10.2018,2042.83,0,3781.97,1918.85,4412.3,2483.74,1944.16,1781.22,2815.63,976.38,1116.88
23.10.2018,2052.94,0,3807.15,1948.41,4394.3,2491.77,1954.17,1770.83,2805.1,988.26,1144.15
22.10.2018,2083.3,0,3864.05,2003.28,4421.47,2510.36,1995.05,1792.36,2817.34,1010.42,1268.13
19.10.2018,2084.19,0,3844.31,2005.93,4384.17,2525.2,1978.07,1807.48,2865.05,1013.98,1253.19
18.10.2018,2066.12,0,3878.1,2031.64,4292.29,2485.71,1994.28,1801.59,2830.22,1014.09,1267.12
17.10.2018,2060.56,0,3897.83,2058.94,4282.82,2451.08,1995.75,1783.33,2814.75,1018.72,1259.71
16.10.2018,2069.15,0,3913.16,2055.49,4333.31,2464.24,1999.43,1766.08,2807.75,1016.41,1261.37
15.10.2018,2034.35,0,3823.28,2021.69,4262.37,2412.82,1972.11,1741.85,2763.21,1008.02,1209.36
12.10.2018,2037.16,0,3836.4,2038.75,4262.18,2409.83,1981.8,1724.23,2777.06,1010.16,1222.8
11.10.2018,2031.08,0,3847.04,2034.15,4253.77,2397.65,1949.47,1730.32,2807.83,1009.35,1205.64
10.10.2018,2086.23,0,3891.16,2066.25,4353.74,2479.64,1967.34,1747.41,2887.22,1041.75,1230.89
09.10.2018,2109.29,0,3988.6,2131.49,4400.43,2483.71,2005.84,1728.32,2934.57,1050.71,1299.09
08.10.2018,2108.86,0,4034.68,2134.4,4390.87,2489.66,1989.65,1714.04,2925.8,1046.76,1300.95
05.10.2018,2129.91,0,4051.17,2175.57,4407.71,2510.92,2004.03,1729.15,2897.9,1060.06,1341.68
04.10.2018,2146,0,4074.34,2196.21,4448.49,2518.68,2026.61,1731.14,2899.44,1070.64,1380.49
03.10.2018,2169.26,0,4188.42,2230.22,4523.06,2546.62,2058.74,1732.53,2920.3,1066.77,1420.56
02.10.2018,2151.81,0,4163.46,2223.87,4490.69,2510.87,2040.73,1748.35,2890.04,1060.89,1432.32
01.10.2018,2160.53,0,4172.11,2240.5,4506.62,2508.6,2059.46,1771.12,2900.46,1071.04,1444.27
28.09.2018,2151.73,0,4126.07,2234.22,4484.99,2491.31,2068.4,1775.53,2900.32,1072.7,1423.53
27.09.2018,2155.54,0,4114.34,2237.7,4456.87,2492.87,2066.41,1795.57,2925.64,1085.8,1454.01
26.09.2018,2149.27,0,4114.4,2225.95,4445.1,2477.15,2076.19,1787.39,2937.5,1088,1469.39
25.09.2018,2137.41,0,4133.22,2211.8,4403.09,2463.97,2102.47,1778.8,2909.65,1085.61,1458.76
24.09.2018,2122.7,0,4128.28,2208.18,4399.11,2425.15,2110.73,1773.44,2939.6,1079.91,1449.33
21.09.2018,2133.83,0,4140.71,2221,4438.52,2435.81,2109.05,1777.95,2932.37,1082.23,1460.02
20.09.2018,2136,0,4180.87,2225.3,4441.82,2439.96,2129.99,1778.16,2930.86,1079.97,1467.79
19.09.2018,2122.87,0,4159.24,2216.73,4397.12,2443.66,2125.1,1776.5,2938.15,1063.06,1461.84
18.09.2018,2118.32,0,4133.24,2214.13,4409.1,2441.06,2130.82,1789.52,2986.93,1051.39,1457.25
17.09.2018,2123.07,0,4075.55,2217.65,4433.72,2448.98,2130.21,1776.71,3000.71,1051.13,1453.64
14.09.2018,2132.26,0,4096.13,2225.72,4461.18,2462.73,2133.99,1760.66,2994.74,1050.04,1493.09
13.09.2018,2127.95,0,4093.83,2214.31,4448.03,2464.75,2127.21,1758.02,2984.88,1047.84,1471.9
12.09.2018,2128.39,0,4061.81,2210.39,4452.71,2465.86,2124.38,1759.6,3009.5,1049.34,1466.44
11.09.2018,2119.12,0,4056.83,2202.85,4426.23,2445.67,2121.92,1748.27,3074.32,1051.86,1464.15
10.09.2018,2120.3,0,4034.5,2202.98,4456.8,2433.43,2134.67,1749.43,3082.94,1053.68,1470.67
07.09.2018,2100.93,0,3989.88,2182.71,4409.3,2410.27,2110.68,1728.97,3073.55,1046.39,1469.39
06.09.2018,2096.23,0,3978.75,2188.86,4398.25,2388.1,2108.03,1730.12,3109.05,1052.59,1457.41
05.09.2018,2107.61,0,3969.28,2199.42,4404.27,2410.12,2117.39,1728.75,3073.66,1058.01,1484.36
04.09.2018,2129.69,0,4010.36,2228.75,4449.97,2443.44,2153.25,1734.01,3046.5,1056.49,1574.72
03.09.2018,2143.53,0,4049.8,2242.47,4501.94,2455.48,2174.3,1746.07,3115.91,1057.81,1595.68
31.08.2018,2138.29,0,4054.43,2244.41,4514.53,2439.62,2179.98,1734.31,3098.31,1051.79,1592.93
30.08.2018,2151.1,0,4087.09,2266.19,4526.54,2456.73,2181.94,1741.34,3089.37,1059.02,1592.28
29.08.2018,2159.6,0,4106.23,2277.85,4545.82,2460.88,2188.72,1762.55,3086.2,1065.89,1589.56
28.08.2018,2159.2,0,4044.04,2272.71,4541.55,2465.57,2186.91,1768.93,3089.04,1066.43,1588.45
27.08.2018,2162.24,0,4040.87,2269.33,4535.22,2475.14,2198.2,1784.37,3095.45,1068.96,1598.24
24.08.2018,2151.07,0,4003.84,2244.82,4524.76,2466.35,2192.41,1784.4,3086.5,1062.41,1571.33
23.08.2018,2150.99,0,4001.94,2246.63,4514.81,2470.11,2182.58,1802.77,3085.5,1061.33,1577.06
22.08.2018,2148.69,0,3976.28,2236.43,4501.75,2475.99,2190.85,1775.92,3089.99,1062.26,1552.15
21.08.2018,2154.71,0,3968.58,2235.61,4524.47,2483.26,2192.17,1773.92,3109.67,1065.93,1546.03
20.08.2018,2148.41,0,3968.92,2221.01,4526.01,2476.52,2182.07,1779.18,3031.3,1061.07,1529.97
17.08.2018,2134.56,0,3947.92,2200.45,4499.49,2461.32,2167.78,1782.54,3019.74,1055.58,1503.44
16.08.2018,2133.91,0,3946.58,2202.59,4495.26,2449.83,2169.29,1797.44,3040.07,1061.45,1510.77
15.08.2018,2118.12,0,3919.46,2178.7,4474.46,2429.49,2163.27,1810.43,3019.07,1053.09,1494.85
14.08.2018,2138.58,0,3966.89,2213.6,4502.16,2455.62,2172.87,1823.66,3061.96,1060.91,1518.05
13.08.2018,2137.06,0,3938.16,2221.58,4486.86,2452.17,2168.66,1818.42,3059.3,1062.49,1519.8
10.08.2018,2143.61,0,3953.14,2232.56,4491.51,2456.12,2184.91,1825.34,3118.25,1068.84,1527.92
09.08.2018,2170.81,0,4008.25,2262.2,4562.09,2476,2203.26,1844.65,3132.78,1085.18,1557.27
08.08.2018,2174.25,0,3996.6,2269.76,4564.36,2485.84,2187.46,1846.53,3136.21,1086.31,1526.49
07.08.2018,2179.36,0,3996.28,2268.46,4565.32,2501.56,2199.83,1853.97,3126.11,1088.11,1519.15
06.08.2018,2168.59,0,4010.79,2255.23,4539.78,2492.89,2196.5,1851.35,3097.61,1079.92,1518.54
03.08.2018,2168.44,0,4027.13,2246.31,4533.49,2491.52,2176.39,1852.3,3032.13,1085.94,1514.02
02.08.2018,2166.67,0,4022.91,2233.94,4501.7,2505.68,2219.73,1837.4,3018.58,1086.95,1490.96
31.07.2018,2169.7,0,4010.74,2254.71,4502.86,2487.56,2248.22,1831.4,3028.93,1100.19,1477.5
30.07.2018,2170.98,0,3985.02,2250.85,4527,2486.46,2257.81,1844.62,3023.22,1096.66,1498.36
27.07.2018,2173.92,0,3992.4,2255.08,4544.61,2494.14,2258.78,1825.66,3008.37,1091.54,1506.76
26.07.2018,2166.27,0,3989.77,2241.61,4541.63,2486.32,2244.27,1802.45,3006.52,1085.67,1496.57
25.07.2018,2140.34,0,3960.74,2215.1,4473.72,2449.21,2228.79,1778.86,3012.86,1079.47,1499.19
24.07.2018,2138.44,0,3996.11,2222.4,4479.32,2425.31,2244.67,1782.42,2990.73,1085.11,1507.24
23.07.2018,2129.19,0,3970.54,2205.7,4498.37,2421.06,2237.99,1784.1,2987.56,1067.81,1483.84
20.07.2018,2136.53,0,3997.13,2212.23,4532.49,2427.32,2243.54,1775.57,2978.6,1067.85,1488.24
19.07.2018,2124.22,0,3975.44,2216.72,4482.16,2399.17,2247.6,1758.05,2958.11,1072.66,1481.1
18.07.2018,2127.32,0,4084.44,2218.15,4459.2,2408.28,2260.77,1759.32,2972.77,1075.27,1504.89
17.07.2018,2104.14,0,4051.43,2207.21,4424.81,2364.09,2243.89,1755.95,2974.55,1065.46,1495.61
16.07.2018,2109.42,0,4068.19,2203.08,4451.47,2371.63,2243.95,1771.8,2973.54,1065.13,1500.24
13.07.2018,2111.57,0,4063.09,2201.15,4460.73,2380.58,2251.64,1780.93,2976.71,1062.34,1490.97
12.07.2018,2103.1,0,4041.28,2190.03,4443.3,2366.87,2259.4,1794.15,2996.57,1060.84,1481.68
11.07.2018,2075.48,0,4023.22,2174.72,4429.63,2290.47,2217.12,1780.72,2969.23,1058.12,1473.24
10.07.2018,2093.83,0,4045.55,2200.78,4452.16,2312.61,2242.53,1798.65,2994.61,1069.35,1482.4
09.07.2018,2089.1,0,4009.93,2185.09,4442.65,2308.59,2225.74,1806.11,3000.95,1071.27,1464.56
06.07.2018,2073.97,0,3966.98,2153.95,4435.99,2295.82,2187.28,1808.63,3005.01,1060.1,1433.18
05.07.2018,2067.42,0,3938.33,2151.23,4410.57,2287.04,2179.01,1795.19,3002.97,1060.23,1433.98
04.07.2018,2063.94,0,3917.98,2143.33,4417.09,2288.86,2177.52,1786.89,2999.55,1053.5,1413.7
03.07.2018,2059.4,0,3952.84,2172.83,4410.84,2257.75,2194.46,1757.39,2959.88,1053.78,1435.75
02.07.2018,2038.47,0,3911.13,2160.64,4346.3,2227.31,2193.96,1726.53,2944.29,1048.97,1446.54
29.06.2018,2056.06,0,3938.13,2194.16,4336.76,2257.54,2198.85,1734.7,2930.01,1060.27,1462.51
28.06.2018,2023.04,0,3879.33,2161.34,4291.83,2199.65,2172.66,1725.57,2893.64,1048.77,1439.71
27.06.2018,2035,0,3896.42,2190.66,4284.89,2214.23,2196.91,1742.37,2880.47,1055.07,1487.47
26.06.2018,2028.4,0,3886.25,2169.76,4270.15,2213.86,2208.57,1733.76,2860.07,1052.19,1473.43
25.06.2018,2023.01,0,3874.25,2164.32,4244.41,2214.16,2219.68,1733.55,2870.5,1049.55,1459.28
22.06.2018,2057.68,0,3902.93,2216.98,4293.39,2249.07,2264.3,1753.91,2877.42,1072.06,1495.59
21.06.2018,2023.49,0,3847.56,2192.35,4215.43,2210.41,2252.59,1702.37,2891.45,1051.22,1491.02
20.06.2018,2045.68,0,3884.36,2228.27,4270.63,2223.57,2278.81,1713.81,2880.22,1064.35,1503.05
19.06.2018,2027.01,0,3881.25,2221.41,4233.05,2187.54,2292.5,1702.37,2862.06,1057.72,1500.97
18.06.2018,2042.36,0,3952.2,2267.1,4253.86,2192.63,2313.67,1720.64,2880.85,1064.06,1536.5
15.06.2018,2070.48,0,3995.36,2291.71,4315.7,2229.69,2327.53,1735.44,2896.09,1077.31,1543.56
14.06.2018,2082.1,0,3995.4,2321.49,4318.35,2229.17,2357.61,1748.57,2899.59,1091.89,1571.93
13.06.2018,2070.71,0,3983.82,2306.22,4326.42,2208.18,2350.55,1738.68,2889.82,1083.21,1560.03
12.06.2018,2069.78,0,3967.97,2306.34,4309.05,2204.51,2350.87,1753.26,2879.8,1090.32,1537.3
11.06.2018,2064.27,0,3954.43,2293.92,4300.27,2200.67,2336.59,1744.65,2872.94,1088.34,1525.03
08.06.2018,2040.81,0,3917.52,2275.52,4262.76,2180.71,2311.9,1721.97,2865.14,1065.59,1514.04
07.06.2018,2049.52,0,3922.65,2280.98,4263.16,2195.32,2342.13,1733.12,2905.95,1071.9,1536.92
06.06.2018,2048.86,0,3908.75,2279.19,4292.36,2191.15,2339.67,1727.25,2879.43,1066.02,1532.26
05.06.2018,2045.45,0,3886.56,2261.77,4306.34,2190.99,2339.27,1736.9,2887.67,1062.07,1502.42
04.06.2018,2062.52,0,3924.44,2266.17,4331.85,2216.17,2338.79,1751.69,2914.57,1077.4,1475.27
01.06.2018,2057.39,0,3906.86,2262.79,4314.94,2221.21,2316.99,1735.02,2905.95,1069.8,1464.94
31.05.2018,2023.7,0,3854.05,2221.57,4277.12,2174.05,2302.92,1721.9,2879.17,1048.73,1459.36
30.05.2018,2048.44,0,3878.26,2239.73,4316.69,2210.31,2328.3,1731.35,2891.38,1063.68,1466.68
29.05.2018,2061.18,0,3893.54,2253.51,4357.34,2219.75,2329.48,1733.87,2894.53,1069.93,1477.02
28.05.2018,2091.46,0,3927.7,2281.78,4401.9,2244.08,2355.84,1752.87,2882.93,1099.92,1502.26
25.05.2018,2086.64,0,3920.63,2280.68,4373.14,2239.76,2369.09,1744.88,2861.65,1101.25,1491.04
24.05.2018,2086.81,0,3903.1,2281.46,4368.64,2242.76,2366.91,1756.21,2880.28,1101.21,1485.32
23.05.2018,2091.53,0,3914.56,2294.18,4352.07,2248.99,2352.19,1760.08,2889.04,1109.15,1480.21
22.05.2018,2121.13,0,3979.83,2339.58,4383.11,2278.15,2380.84,1772.04,2927.03,1133.1,1480.67
18.05.2018,2122.77,0,3989.34,2320.33,4429.12,2286.1,2377.19,1761.54,2984.95,1124.53,1479.05
